ID,Edad,Ingreso_Anual,Género,Nivel_Educativo,Estado_CivTil,Num_Hijos,Propietario_Vivienda,"Compra Realizada",Fecha_Compra
2628,25.0,42773.51043359787,F,Bachillerato,Casado,0,No,Sí,8 de September del 2021
2629,30.0,54866.87906528776,M,Universitario,Soltero,1,No,Sí,19 de October del 2018
2630,25.0,22942.058111564525,M,Maestría,Divorciado,0,Sí,No,9 de May del 2021
2631,40.0,14120.656935304643,M,Bachillerato,Casado,4,Sí,Sí,3 de March del 2019
2632,60.0,62671.6156367255,M,Maestría,,4,No,No,12 de March del 2021
2633,18.0,49916.595595278945,n,Universitario,Divorciado,0,No,Sí,21 de February del 2015
2634,62.0,67677.69034697633,M,Bachillerato,Soltero,3,No,Sí,18 de July del 2021
2635,41.0,29398.956665453763,F,,Soltero,3,No,Sí,17 de July del 2019
2636,52.0,,n,Bachillerato,Soltero,1,Sí,No,27 de December del 2016
2637,41.0,78032.2676081578,F,Bachillerato,Soltero,1,Sí,No,6 de January del 2021
2638,34.0,56295.58412535899,M,Universitario,Soltero,2,No,Sí,20 de July del 2022
2639,22.0,54148.72258386573,M,Bachillerato,Soltero,2,Sí,No,24 de June del 2015
2640,37.0,50128.341212365245,M,Maestría,Soltero,1,Sí,No,20 de April del 2021
2641,38.0,26436.778143111318,F,Bachillerato,Divorciado,2,No,Sí,19 de November del 2019
2642,57.0,70333.59403565522,F,Universitario,Divorciado,0,No,Sí,17 de April del 2022
2643,48.0,40837.13540292402,F,Bachillerato,Soltero,3,No,Sí,18 de February del 2021
2644,63.0,57567.24884574526,F,Universitario,Divorciado,2,Sí,Sí,Invalid Date
2645,53.0,26554.485401431197,n,,Soltero,2,No,Sí,9 de April del 2019
2646,28.0,32308.105032383293,M,Maestría,Divorciado,0,Sí,Sí,23 de October del 2021
2647,32.0,71526.31098833353,M,Bachillerato,Casado,4,No,No,8 de August del 2019
2648,36.0,44790.46566563236,n,,Soltero,1,No,Sí,27 de November del 2017
2649,24.0,71799.13214063816,n,Bachillerato,Casado,0,Sí,Sí,30 de January del 2018
2650,45.0,48826.54011412223,n,Maestría,Soltero,4,Sí,Sí,20 de October del 2022
2651,60.0,,M,,Soltero,0,Sí,Sí,4 de February del 2022
2652,22.0,63381.01399597581,F,,Casado,3,Sí,No,27 de April del 2023
2653,22.0,41151.615233665885,M,Universitario,Casado,0,Sí,No,30 de December del 2018
2654,47.0,60480.33220275565,M,Universitario,Casado,0,Sí,No,14 de November del 2019
2655,49.0,50378.163013101235,F,Maestría,Soltero,3,No,Sí,16 de February del 2021
2656,25.0,,F,,Casado,1,Sí,Sí,22 de June del 2015
2657,27.0,52464.421480558536,n,Maestría,Casado,4,Sí,No,8 de May del 2020
2658,55.0,82943.347132292,M,Universitario,Divorciado,2,No,No,8 de January del 2017
2659,64.0,57394.796877716886,n,Maestría,Divorciado,1,Sí,Sí,10 de March del 2015
2660,49.0,49137.23370491805,M,Universitario,Casado,0,Sí,Sí,6 de August del 2021
2661,45.0,66130.15102935347,M,Universitario,Casado,2,No,Sí,27 de September del 2023
2662,34.0,,F,Bachillerato,Casado,3,No,Sí,3 de March del 2023
2663,48.0,53143.013453941916,M,Bachillerato,Casado,1,No,Sí,25 de April del 2020
2664,25.0,33625.622417613464,F,Bachillerato,Divorciado,4,Sí,No,6 de February del 2023
2665,57.0,53507.720386843976,F,Universitario,Soltero,1,No,Sí,22 de August del 2021
2666,42.0,65531.65124625417,M,Bachillerato,Casado,1,Sí,No,
2667,26.0,37459.06771849963,M,Bachillerato,Casado,2,No,Sí,24 de May del 2023
2668,19.0,71367.43731870421,F,Bachillerato,Divorciado,3,Sí,No,Invalid Date
2669,32.0,48624.40963782311,F,Maestría,Casado,3,No,No,
2670,20.0,36683.45732692189,F,Universitario,Casado,1,No,No,Invalid Date
2671,53.0,64964.48115380367,F,Bachillerato,Divorciado,3,No,Sí,21 de March del 2016
2672,21.0,45698.08646392596,F,Maestría,Casado,2,Sí,Sí,14 de September del 2015
2673,31.0,61392.723312291615,F,,Casado,2,Sí,Sí,26 de August del 2019
2674,58.0,45623.62051612194,M,Maestría,Divorciado,4,No,No,9 de September del 2018
2675,58.0,49102.60784705145,M,Bachillerato,Soltero,3,No,No,18 de February del 2021
2676,42.0,57403.403065014376,M,Maestría,Casado,4,No,Sí,24 de June del 2017
2677,27.0,54363.45586385009,M,Universitario,Casado,0,No,No,22 de December del 2017
2678,38.0,20067.023293223923,F,Maestría,Soltero,2,Sí,No,
2679,53.0,33181.34389858412,M,Maestría,Divorciado,1,No,No,
2680,29.0,63941.149771862234,M,,Soltero,2,No,No,21 de October del 2020
2681,44.0,,F,Maestría,,0,Sí,Sí,25 de March del 2021
2682,57.0,,M,Universitario,,1,Sí,No,23 de June del 2019
2683,19.0,29621.389771137885,F,Bachillerato,Divorciado,3,No,Sí,15 de December del 2017
2684,30.0,,F,Universitario,Casado,3,No,No,Invalid Date
2685,49.0,19673.02040057079,F,Universitario,Divorciado,2,Sí,No,
2686,48.0,48480.78921947701,F,Bachillerato,Divorciado,1,Sí,Sí,Invalid Date
2687,33.0,41023.4362912843,F,Maestría,,1,No,No,23 de January del 2015
2688,49.0,35501.18163522027,M,Bachillerato,,4,Sí,Sí,
2689,49.0,48978.1486224807,M,Bachillerato,Divorciado,0,Sí,Sí,28 de March del 2021
2690,51.0,55459.55946279107,n,Universitario,Divorciado,3,No,Sí,22 de May del 2021
2691,28.0,81397.96898314917,F,,Casado,2,No,Sí,16 de January del 2023
2692,27.0,27321.748706551796,M,Maestría,Divorciado,1,Sí,Sí,25 de May del 2020
2693,32.0,67390.71564950782,M,Universitario,Divorciado,3,No,Sí,
2694,34.0,64596.52341522608,M,Maestría,Soltero,2,No,Sí,28 de July del 2017
2695,57.0,,M,Universitario,Divorciado,3,No,No,
2696,35.0,53048.53931879046,F,Maestría,Divorciado,2,No,Sí,13 de May del 2020
2697,26.0,43135.50125993577,M,Bachillerato,Soltero,3,No,No,16 de August del 2017
2698,42.0,52785.328706281085,F,Bachillerato,Casado,4,Sí,No,19 de February del 2015
2699,57.0,72636.96520106826,F,Bachillerato,Soltero,0,Sí,No,
2700,31.0,,M,Maestría,Soltero,3,No,Sí,
2701,42.0,57629.12559850163,F,,Divorciado,0,No,Sí,
2702,39.0,,F,Universitario,Divorciado,3,No,No,28 de October del 2020
2703,47.0,27739.150026134972,F,Universitario,Casado,1,Sí,Sí,24 de April del 2020
2704,37.0,46872.976841893884,F,,,4,Sí,No,
2705,38.0,68099.12232295872,F,mecanics,,4,Sí,No,17 de August del 2017
2706,61.0,27092.482151155287,F,,Casado,0,Sí,No,7 de January del 2022
2707,49.0,34173.659477349574,F,,Casado,1,No,Sí,5 de February del 2015
2708,63.0,51894.01604351102,n,Universitario,Casado,2,No,No,27 de March del 2020
2709,38.0,35230.178227291064,M,Bachillerato,Divorciado,4,Sí,Sí,20 de May del 2020
2710,52.0,38112.148293271806,F,Maestría,Soltero,1,Sí,No,Invalid Date
2711,49.0,43646.02127407734,F,Universitario,Soltero,1,No,Sí,Invalid Date
2712,47.0,29515.73893714776,M,Universitario,Divorciado,0,No,No,
2713,56.0,35388.17230675447,M,Universitario,Divorciado,1,No,Sí,13 de November del 2019
2714,29.0,60551.41875180963,M,Universitario,Casado,1,No,No,23 de October del 2018
2715,58.0,30389.45326653554,M,Bachillerato,Divorciado,2,No,Sí,
2716,64.0,26031.917982577434,F,Universitario,Soltero,0,Sí,Sí,30 de July del 2022
2717,35.0,40549.625306991584,F,Universitario,Divorciado,0,No,Sí,10 de January del 2022
2718,38.0,60979.332537647686,M,Bachillerato,Divorciado,1,Sí,No,16 de March del 2022
2719,30.0,47046.17288004666,M,,Casado,2,Sí,No,30 de October del 2022
2720,38.0,43031.283828265725,M,Maestría,Casado,3,No,No,Invalid Date
2721,25.0,50665.38196273411,M,Maestría,Casado,4,Sí,Sí,30 de December del 2015
2722,63.0,23814.38850710522,F,Universitario,Casado,0,Sí,Sí,10 de November del 2015
2723,57.0,57420.584806625484,M,Bachillerato,Soltero,2,No,No,2 de August del 2016
2724,63.0,55751.525471054665,M,Bachillerato,Divorciado,2,Sí,No,28 de March del 2018
2725,24.0,43860.37288856418,M,Bachillerato,Divorciado,1,No,Sí,6 de November del 2020
2726,40.0,65088.86767694625,F,Universitario,Casado,4,No,No,7 de October del 2023
2727,61.0,33087.55851570442,F,Universitario,Soltero,0,Sí,Sí,29 de January del 2020
2728,49.0,66918.63489880353,F,Maestría,Soltero,3,No,Sí,19 de July del 2019
2729,28.0,52317.40498392877,M,Bachillerato,Divorciado,1,No,Sí,
2730,39.0,,M,Universitario,Casado,0,Sí,No,
2731,39.0,49701.89546947533,M,Universitario,Divorciado,0,No,Sí,16 de May del 2016
2732,60.0,48391.028512835874,F,,Divorciado,2,Sí,No,10 de February del 2022
2733,42.0,68304.24344626575,F,,,4,Sí,Sí,26 de May del 2022
2734,39.0,33849.813087934795,M,Bachillerato,Soltero,3,No,No,Invalid Date
2735,45.0,38562.21141280103,M,Maestría,Divorciado,4,Sí,No,21 de September del 2023
2736,46.0,65544.54338108719,F,Bachillerato,Casado,2,No,Sí,1 de September del 2019
2737,30.0,41066.975972242115,M,Universitario,Casado,3,Sí,Sí,10 de May del 2020
2738,35.0,63507.996159973874,M,Maestría,Divorciado,3,No,Sí,30 de April del 2016
2739,19.0,75491.53974513065,M,Bachillerato,Divorciado,1,No,Sí,
2740,46.0,43973.07459587549,F,Bachillerato,Casado,3,Sí,No,Invalid Date
2741,38.0,60220.43489862958,M,Bachillerato,Casado,0,Sí,No,7 de April del 2020
2742,32.0,,M,Bachillerato,Casado,4,No,No,17 de July del 2015
2743,44.0,61320.99947101714,M,Universitario,Divorciado,4,No,No,17 de May del 2017
2744,48.0,52991.35978980151,M,Bachillerato,Soltero,1,Sí,No,16 de January del 2022
2745,32.0,57095.574232403225,F,Universitario,Casado,3,No,Sí,27 de March del 2018
2746,40.0,40316.41891946908,F,Universitario,Casado,2,No,Sí,11 de July del 2022
2747,41.0,25083.748766492412,F,Universitario,Casado,0,Sí,No,9 de May del 2020
2748,61.0,57548.78097124257,M,Maestría,Divorciado,1,Sí,Sí,Invalid Date
2749,30.0,19048.952712808183,F,Universitario,Soltero,3,No,Sí,8 de January del 2015
2750,39.0,45239.742616361975,n,,Soltero,2,Sí,Sí,3 de November del 2022
2751,60.0,64117.727996299545,F,Maestría,Casado,3,Sí,Sí,9 de January del 2016
2752,54.0,52878.46603809554,M,Bachillerato,,1,No,Sí,Invalid Date
2753,50.0,79225.1396718472,F,Universitario,Soltero,2,Sí,Sí,17 de May del 2018
2754,20.0,65376.637288726604,F,Bachillerato,Divorciado,2,Sí,No,26 de June del 2017
2755,36.0,40191.524175116356,F,Maestría,Soltero,2,No,Sí,28 de November del 2017
2756,40.0,50409.70069777158,M,Maestría,Casado,2,Sí,Sí,13 de December del 2019
2757,46.0,49289.43946183346,M,Bachillerato,Divorciado,3,No,No,25 de July del 2015
2758,47.0,26267.34854980809,M,Bachillerato,Casado,2,Sí,No,25 de September del 2021
2759,56.0,,F,Bachillerato,,3,Sí,No,19 de February del 2019
2760,61.0,41588.586395302096,M,Maestría,Soltero,2,No,Sí,20 de October del 2021
2761,64.0,19456.692457160952,M,Universitario,Casado,2,Sí,No,20 de July del 2021
2762,42.0,,M,Bachillerato,Soltero,1,Sí,Sí,
2763,54.0,46263.92233020439,M,Universitario,Casado,3,Sí,No,23 de September del 2018
2764,64.0,24906.591480326388,n,Maestría,Casado,3,Sí,Sí,2 de January del 2019
2765,25.0,56063.19297915998,M,Bachillerato,Casado,4,Sí,Sí,21 de June del 2020
2766,59.0,60738.091170364394,F,Bachillerato,Soltero,1,Sí,No,19 de November del 2018
2767,33.0,53405.51718297333,F,Maestría,Divorciado,3,No,Sí,18 de November del 2022
2768,25.0,45138.97737186545,M,Bachillerato,Casado,1,Sí,Sí,23 de April del 2016
2769,18.0,58871.63227627782,F,Universitario,,1,Sí,Sí,25 de December del 2021
2770,61.0,60203.305407150365,F,Maestría,Soltero,1,No,Sí,9 de January del 2018
2771,22.0,54611.05354579532,M,Maestría,Soltero,0,No,No,27 de August del 2020
2772,20.0,37630.816243478585,M,Bachillerato,Divorciado,3,No,No,25 de March del 2017
2773,18.0,54149.01148266771,F,Maestría,Casado,1,Sí,No,15 de January del 2015
2774,21.0,67932.20976238218,M,Bachillerato,Soltero,0,No,Sí,3 de October del 2017
2775,57.0,41050.56412082405,F,Bachillerato,Casado,0,No,No,4 de August del 2023
2776,52.0,,F,Maestría,Casado,2,Sí,No,26 de August del 2020
2777,49.0,42115.535990219236,F,Bachillerato,Divorciado,2,No,Sí,30 de December del 2021
2778,59.0,50486.10520010204,M,Universitario,Soltero,3,Sí,No,31 de May del 2016
2779,51.0,39912.71605990495,F,Universitario,Divorciado,2,Sí,No,Invalid Date
2780,60.0,53349.06253880391,M,Bachillerato,Soltero,3,Sí,No,Invalid Date
2781,42.0,23866.674610470873,n,Universitario,Divorciado,0,Sí,Sí,
2782,27.0,,M,Bachillerato,Soltero,0,Sí,No,12 de September del 2016
2783,38.0,33618.18199477149,M,Universitario,Soltero,3,No,No,16 de March del 2017
2784,63.0,52030.075218384365,M,Maestría,,2,Sí,No,13 de June del 2019
2785,56.0,64916.71063263361,F,Bachillerato,,2,No,Sí,1 de August del 2023
2786,44.0,59690.09280671827,M,,Casado,3,Sí,Sí,23 de October del 2020
2787,44.0,14425.109587116618,M,Bachillerato,Divorciado,4,No,No,26 de July del 2015
2788,19.0,80631.0447939182,M,Bachillerato,Divorciado,2,Sí,No,
2789,58.0,54429.19910931303,M,Bachillerato,Soltero,1,Sí,No,Invalid Date
2790,30.0,38352.512892604995,M,Bachillerato,Soltero,2,Sí,Sí,Invalid Date
2791,26.0,52356.918784864116,n,Maestría,Casado,4,No,Sí,11 de December del 2018
2792,53.0,52642.847337540385,n,Maestría,Casado,0,No,No,23 de December del 2019
2793,39.0,,n,Universitario,Casado,0,No,No,25 de November del 2018
2794,59.0,52968.75001013113,F,Bachillerato,Divorciado,0,Sí,Sí,7 de October del 2016
2795,43.0,40887.91568569539,M,Universitario,Casado,2,Sí,Sí,15 de August del 2021
2796,29.0,43934.570109649656,F,Universitario,Divorciado,0,No,No,21 de October del 2022
2797,34.0,39705.81296367373,F,Maestría,Casado,4,Sí,Sí,27 de April del 2019
2798,31.0,28509.93065390521,F,Universitario,Casado,4,No,No,15 de June del 2023
2799,31.0,52187.54705323076,F,,Soltero,2,Sí,No,12 de May del 2023
2800,51.0,58779.49154774507,M,Universitario,Divorciado,1,No,Sí,13 de November del 2022
2801,37.0,57723.25394114558,M,Bachillerato,Casado,2,No,No,3 de August del 2019
2802,28.0,,F,,Soltero,0,Sí,No,Invalid Date
2803,33.0,54865.103150223025,F,Maestría,Divorciado,2,No,No,13 de August del 2023
2804,48.0,42009.11752674645,M,Maestría,Divorciado,4,Sí,No,Invalid Date
2805,23.0,62594.95796646783,F,Maestría,,2,Sí,No,19 de December del 2017
2806,36.0,29637.236902370976,F,Universitario,Divorciado,2,Sí,No,14 de July del 2023
2807,54.0,36489.9292623128,n,Universitario,Soltero,1,No,No,21 de December del 2021
2808,21.0,35536.99892865133,M,Maestría,Soltero,4,No,Sí,30 de August del 2019
2809,64.0,,F,Bachillerato,Divorciado,3,No,Sí,14 de March del 2022
2810,21.0,64141.827712101134,M,Bachillerato,Soltero,3,Sí,No,13 de August del 2016
2811,37.0,57309.578555674925,M,Universitario,Divorciado,4,Sí,Sí,19 de October del 2019
2812,27.0,66078.94797817696,M,Universitario,Soltero,3,No,No,17 de December del 2023
2813,41.0,36810.75826382018,F,,Divorciado,0,Sí,No,14 de November del 2022
2814,52.0,55228.926797914704,F,Universitario,Divorciado,3,Sí,Sí,4 de May del 2017
2815,43.0,48122.38357425253,M,Universitario,Divorciado,0,No,No,24 de May del 2017
2816,54.0,62703.23155827371,M,Maestría,Soltero,4,No,No,25 de October del 2021
2817,55.0,48271.636511717035,M,Maestría,Divorciado,3,Sí,Sí,23 de December del 2019
2818,38.0,,F,Universitario,Divorciado,3,Sí,Sí,Invalid Date
2819,57.0,58113.62777841485,F,Bachillerato,Casado,0,No,Sí,15 de January del 2017
2820,56.0,63142.53750786849,n,Universitario,Casado,0,No,Sí,15 de May del 2020
2821,38.0,39974.82207729798,M,Bachillerato,,2,Sí,Sí,8 de December del 2021
2822,27.0,49083.86492971436,F,Bachillerato,Casado,1,Sí,Sí,31 de August del 2020
2823,55.0,34123.390495375206,M,Bachillerato,Divorciado,3,Sí,No,3 de October del 2021
2824,63.0,12529.08473760591,F,,Casado,1,No,Sí,13 de February del 2015
2825,21.0,53006.89447120594,F,Maestría,Soltero,1,Sí,Sí,11 de July del 2018
2826,62.0,,M,Maestría,Soltero,3,Sí,No,
2827,37.0,53931.002136300885,M,Universitario,,0,Sí,No,24 de December del 2016
2828,34.0,20756.574233684492,F,Maestría,Divorciado,2,Sí,Sí,7 de December del 2018
2829,24.0,44737.25854885288,F,Maestría,Soltero,4,Sí,No,Invalid Date
2830,21.0,16724.78359923378,F,Universitario,Soltero,3,Sí,No,18 de March del 2016
2831,46.0,70545.51661481278,F,Universitario,Casado,3,No,No,
2832,31.0,33709.18126822871,F,Bachillerato,Divorciado,4,No,No,18 de September del 2015
2833,20.0,68831.05414189845,M,Universitario,Soltero,1,No,No,13 de March del 2023
2834,41.0,64188.04465526219,F,Universitario,,2,Sí,No,16 de May del 2019
2835,54.0,,F,Maestría,Divorciado,1,No,No,15 de April del 2019
2836,33.0,,F,Bachillerato,Casado,4,Sí,Sí,17 de October del 2022
2837,21.0,,M,Bachillerato,Casado,4,Sí,No,7 de February del 2017
2838,41.0,37335.13944225393,n,,Casado,2,Sí,Sí,Invalid Date
2839,51.0,51537.269632373114,F,Maestría,Casado,4,Sí,No,Invalid Date
2840,47.0,42757.58613789622,F,Maestría,,4,Sí,No,10 de July del 2015
2841,35.0,23282.6237830155,M,Maestría,Divorciado,2,No,Sí,7 de January del 2015
2842,36.0,16542.979713133114,M,Maestría,Divorciado,3,No,No,7 de December del 2021
2843,48.0,53400.263727418955,M,Universitario,Soltero,1,No,No,
2844,36.0,41576.63380504062,M,Maestría,Soltero,3,Sí,Sí,12 de March del 2017
2845,63.0,41703.65274628802,F,Bachillerato,Soltero,3,No,No,22 de October del 2020
2846,36.0,60437.95758640678,M,Bachillerato,Divorciado,1,Sí,No,
2847,39.0,67601.63414948666,F,Universitario,Divorciado,3,No,Sí,15 de July del 2020
2848,41.0,45911.829179572866,n,Maestría,Divorciado,2,No,Sí,18 de November del 2021
2849,62.0,44891.01939635208,n,Maestría,Casado,1,No,No,1 de September del 2022
2850,29.0,57502.14549670825,M,Maestría,Soltero,0,No,Sí,7 de August del 2022
2851,47.0,29645.96645450637,M,Maestría,Soltero,3,No,No,30 de April del 2017
2852,55.0,53347.295821215455,M,Universitario,Soltero,4,No,No,15 de March del 2023
2853,48.0,58278.28957733231,F,Maestría,Divorciado,1,Sí,Sí,27 de April del 2019
2854,53.0,60203.45312626444,n,Universitario,Soltero,0,Sí,Sí,16 de April del 2019
2855,36.0,20948.709462463026,F,Maestría,Soltero,4,Sí,Sí,Invalid Date
2856,62.0,38579.67095286589,M,Maestría,Casado,0,Sí,Sí,9 de August del 2020
2857,53.0,36826.051207648,F,Bachillerato,Divorciado,3,Sí,No,
2858,47.0,51498.304316138194,M,Universitario,Soltero,4,No,Sí,23 de June del 2015
2859,50.0,57211.16869651976,F,Bachillerato,Divorciado,3,Sí,Sí,Invalid Date
2860,35.0,72450.65611168972,M,Universitario,Divorciado,4,Sí,No,10 de June del 2018
2861,45.0,42575.5177944789,F,Maestría,Divorciado,1,Sí,No,11 de February del 2020
2862,64.0,42536.41252536179,F,Maestría,Casado,2,Sí,No,20 de August del 2019
2863,28.0,67245.0802831812,M,,Divorciado,2,Sí,No,
2864,62.0,54448.654077954576,F,Bachillerato,,0,Sí,No,29 de April del 2018
2865,50.0,69014.7726678196,F,,Divorciado,4,Sí,No,27 de April del 2023
2866,34.0,54330.92004514755,M,Universitario,Soltero,3,Sí,No,5 de November del 2015
2867,23.0,32643.250719300937,M,Maestría,Casado,1,Sí,No,26 de September del 2016
2868,21.0,30003.0746783329,n,Bachillerato,Soltero,1,No,No,7 de October del 2016
2869,37.0,26727.316264116063,M,Universitario,Casado,1,Sí,Sí,9 de July del 2015
2870,64.0,59930.777521377095,n,Bachillerato,Casado,2,Sí,Sí,20 de April del 2019
2871,44.0,67828.95234630513,F,Bachillerato,Divorciado,3,No,No,Invalid Date
2872,32.0,77740.43212079571,M,Universitario,Divorciado,1,No,Sí,3 de February del 2018
2873,23.0,62646.579984848606,F,Bachillerato,Soltero,1,Sí,No,Invalid Date
2874,64.0,67442.57866302479,F,Maestría,,0,Sí,No,19 de November del 2016
2875,31.0,41299.75501019473,n,Maestría,Divorciado,4,Sí,No,10 de February del 2018
2876,28.0,32653.76274884215,F,Maestría,Divorciado,4,No,No,23 de March del 2023
2877,56.0,62751.1899862633,F,,Divorciado,4,Sí,Sí,21 de January del 2023
2878,26.0,56265.21128359101,M,Bachillerato,Divorciado,0,No,Sí,30 de November del 2021
2879,43.0,51611.66561511339,F,Maestría,Soltero,2,No,No,29 de June del 2023
2880,33.0,55810.57220949485,n,Universitario,Soltero,0,No,Sí,28 de March del 2015
2881,22.0,54847.782236873085,M,Maestría,Divorciado,1,No,Sí,28 de July del 2021
2882,27.0,69257.25289780342,M,Universitario,Divorciado,3,No,No,3 de June del 2016
2883,20.0,69424.78377225433,F,,Divorciado,1,Sí,No,22 de January del 2016
2884,30.0,58163.305285105205,F,Maestría,Divorciado,1,Sí,Sí,1 de April del 2015
2885,60.0,62687.04308844393,F,Maestría,Divorciado,3,No,Sí,6 de March del 2017
2886,47.0,,F,Bachillerato,Casado,4,No,No,
2887,62.0,,M,Universitario,Casado,0,No,No,4 de December del 2016
2888,23.0,61348.4701236971,F,Maestría,Casado,2,No,Sí,17 de December del 2021
2889,34.0,29082.573967111075,M,Bachillerato,Casado,1,Sí,No,Invalid Date
2890,62.0,65808.37328443825,F,Maestría,Divorciado,1,No,No,1 de August del 2021
